CustomerID,Customer Name ,email_address,Phone Number,Country,Signup Date,Loyalty Tier,Age,Marketing Opt-In,Customer Segment,"Notes (internal use only, ignore)"
CUST-1741,Randall Thompson,randall.thompson@@company.co,825.881.2286,France,13/02/2021,Silver,61.0,,Wholesale,N/A
CUST-1742,Jamie Bass,jamie.bass@gmail.com,993.669.9398,Bharat,10/11/2023,Bronze,30.0,N,retail ,
CUST-1743,Theresa Mathews,theresa.mathews@hotmail.com,call-me-maybe,FR,01/12/2024,Platinum,20.0,Yes,vip,
CUST-1744,Jessica Jackson  ,jessica.jackson@gmailcom,802.496.9994,USA,"January 13, 2022",Bronze,-4.0,No,Retail,VIP - handle with care
CUST-1745,Jeffery Dalton,jeffery.dalton@outlook.com,868,USA,08/25/2023,Platinum,75.0,TRUE,Retail,
CUST-1746,Alicia Smith,alicia.smith@hotmail.com,+1-597-872-1506,Australia,10/21/2025,Bronze,53.0,0,Wholesale,called twice re: refund
CUST-1747,NICOLE RIGGS,nicole.riggs@hotmail.com,882.887.1795,United States of America,04/04/2025,Platinum,74.0,TRUE,Wholesale,
CUST-1748,Valerie Davidson,valerie.davidson@company.co,(270) 922-9606,nigeria,24/04/2025,,51.0,Y,Retail,called twice re: refund
CUST-1749,Jeffrey Chen,jeffrey.chen@yahoo.com,914.748.9792,Germany,05/05/2024,Bronze,22.0,1,retail ,VIP - handle with care
CUST-1750,Matthew Boone,matthew.boone@company.co,261.773.2210,AU,20/06/2024,GOLD,44.0,FALSE,B2B,N/A
CUST-1751,TODD LOPEZ,todd.lopez@outlook.com,1717803906,Britain,2024/05/16,GOLD,-4.0,Y,Wholesale,VIP - handle with care
CUST-1752,Craig Chen,craig.chen@yahoo.com,+1-999-902-3686,Nigéria,04/04/2021,Bronze,58.0,0,Wholesale,
CUST-1753,Michael Thomas,michael.thomas@company.co,###-###-####,canada,25/10/2021,Platinum,65.0,1,Wholesale,
CUST-1754,eric  hunt  ,eric.hunt@yahoo.com,1714971520,India,09-Apr-2025,,44.0,FALSE,Retail,
CUST-1755,Richard Cruz,richard.cruz@yahoo.com,8779463631,france,2022/08/27,Platinum,19.0,FALSE,VIP,VIP - handle with care
CUST-1756,Anthony Sullivan,anthony.sullivan@outlook.com,call-me-maybe,IN,08/03/2024,bronze,30.0,No,Retail,N/A
CUST-1757,Brittany Oconnell,brittany.oconnell@outlook.com,199.438.9559,germany,2022-11-30,bronze,,1,Retail,
CUST-1758,Nicole Rose,nicole.rose@outlookcom,(920) 611-4270,France,2021-12-26,,20.0,Yes,retail ,
CUST-1759,Margaret Whitney,margaret.whitney@gmail.com,428.766.5590,Australia,2023-04-02,Platinum,47.0,0,B2B,VIP - handle with care
CUST-1760,Andrew White,andrew.white@company.co,191.502.9534,DE,30/05/2024,GOLD,150.0,N,VIP,N/A
CUST-1761,Hannah Levine,hannah.levine@,+1-708-181-6845,australia,2021/06/01,Platinum,,0,vip,N/A
CUST-1762,Kelly Berg,kelly.berg@company.co,627,Australia,30-Apr-2023,Bronze,68.0,N,Wholesale,
CUST-1763,Brittney Peterson,brittney.peterson@outlookcom,676,BR,31/10/2023,GOLD,59.0,Y,Wholesale,called twice re: refund
CUST-1764,Jennifer Phillips,jennifer.phillips@yahoo.com,3948968873,Nigéria,"February 07, 2026",Silver,23.0,0,retail ,
CUST-1765,Mary Hernandez,mary.hernandez@yahoo.com,call-me-maybe,FR,2025/10/19,Platinum,60.0,TRUE,Wholesale,VIP - handle with care
CUST-1766,William Mills,william.mills@hotmail.com,637.921.5052,BR,2024/01/05,,42.0,Yes,Retail,
CUST-1767,William Jensen,william.jensen@hotmail.com,###-###-####,australia,12/07/2021,Platinum,-1.0,TRUE,Wholesale,
CUST-1768,Autumn Evans,autumn.evans@gmail.com,+1-198-830-9129,CA,16/10/2025,Platinum,20.0,Yes,Wholesale,
CUST-1769,Anthony Dunn,anthony.dunn@company.co,(569) 973-4130,india,2025-02-30,bronze,,0,retail ,N/A
CUST-1770,Curtis Wallace,curtis.wallace@outlook.com,+1-538-791-1850,Canada,04/02/2025,Platinum,63.0,No,B2B,called twice re: refund
CUST-1771,James Singh,james.singh@gmail.com,+1-840-580-9581,United States of America,05-Jul-2023,Silver,57.0,FALSE,VIP,N/A
CUST-1772,anthony bernard,anthony.bernard@yahoo.com,(249) 573-6664,Australia,2025-13-05,Platinum,68.0,No,VIP,N/A
CUST-1773,Jeffrey Ewing,jeffrey.ewing @company.co,231.641.8682,IN,01/30/2025,Gold,51.0,FALSE,vip,
CUST-1774,Laura Maxwell,laura.maxwell@gmail.com,(956) 271-6521,South Africa,01/19/2026,Bronze,65.0,N,VIP,called twice re: refund
CUST-1775,David Morgan,david.morgan@yahoo.com,(504) 529-9970,FR,2026/05/24,Silver,68.0,Yes,retail ,
CUST-1408,Mary Maddox,mary.maddox@company.co,2296277548,FR,14/07/2023,Platinum,66.0,Yes,Retail,VIP - handle with care
CUST-1777,Mindy Park,mindy.park@hotmail.com,(890) 283-8072,germany,02-Sep-2022,Bronze,56.0,No,B2B,
CUST-1778,Charles Gallagher,charles.gallagher@gmail.com,+1-433-660-2452,US,01/04/2022,Bronze,18.0,Yes,retail ,
CUST-1779,angela cunningham dds,angela.cunningham.dds@gmail.com,+1-266-992-3035,Brasil,"February 08, 2024",,74.0,0,Retail,N/A
CUST-1780,Donald Hawkins,donald.hawkins@gmail.com,(170) 368-6843,france,05/31/2021,Gold,59.0,0,vip,
CUST-1781,MICHELLE ROBINSON,michelle.robinson@gmail.com,709.779.9067,United States,02/03/2024,,38.0,TRUE,retail ,
CUST-1782,Whitney Payne,whitney.payne@gmail.com,(123) 634-2180,England,22/04/2022,bronze,48.0,No,Retail,called twice re: refund
CUST-1783,KEITH GRANT,keith.grant@outlook.com,312.764.4162,NG,04/09/2023,,150.0,,vip,
CUST-1784,Samuel Sanchez,samuel.sanchez@company.co,696.971.5441,Deutschland,08/07/2024,Silver,62.0,1,Wholesale,N/A
CUST-1785,Lisa Baker,lisa.baker@company.co,6669607972,Germany,07/05/2025,Gold,52.0,,vip,VIP - handle with care
CUST-1786,Joseph Ross,joseph.ross@company.co,673.930.1392,United States of America,2024-02-21,Gold,71.0,Yes,VIP,
CUST-1787, Natalie Johnston,natalie.johnston@gmail.com,###-###-####,france,20/09/2022,Platinum,21.0,Yes,VIP,
CUST-1788,Robert Monroe,robert.monroe@yahoo.com,+1-575-333-5664,France,2026/03/29,bronze,21.0,,Wholesale,N/A
CUST-1789,Ricardo Brewer,ricardo.brewer@yahoo.com,###-###-####,Nigeria,12/22/2022,GOLD,60.0,TRUE,Retail,called twice re: refund
CUST-1087, eric cox,eric.cox@gmail.com,+1-727-139-1391,India,2024-03-03,,,0,Wholesale,
CUST-1791,Tommy Fox,tommy.fox@outlook.com,676.216.4519,Brazil,2025-02-20,Platinum,75.0,TRUE,vip,
CUST-1792,Eric Stewart,eric.stewart@,(508) 890-5097,Britain,2026/06/05,GOLD,150.0,N,Retail,called twice re: refund
CUST-1793,Jeff Lopez,jeff.lopez@hotmail.com,###-###-####,Britain,20/05/2024,GOLD,29.0,N,retail ,VIP - handle with care
CUST-1794, Randy Stewart  ,randy.stewart@gmail.com,(956) 633-2599,USA,2026-02-26,GOLD,61.0,,VIP,called twice re: refund
CUST-1795,Molly Graham,molly.graham@company.co,8544498338,UK,2025-04-31,,64.0,,vip,
CUST-1796,David Kane,david.kane@outlook.com,(391) 867-8673,CA,"March 27, 2023",Bronze,36.0,Yes,Wholesale,
CUST-1797,Gabriela Caldwell MD,gabriela.caldwell.md@,6874036247,Britain,10/05/2023,,32.0,FALSE,VIP,
CUST-1798,Jenna Foster,jenna.foster@outlook.com,+1-502-157-8349,CA,02/28/2025,GOLD,,TRUE,retail ,called twice re: refund
CUST-1799,James Boyd,james.boyd@outlook.com,call-me-maybe,Deutschland,11/09/2025,Bronze,,0,B2B,called twice re: refund
CUST-1800,AMANDA  GOODWIN,amanda.goodwin@gmail.com,(300) 386-3714,Britain,"January 17, 2025",GOLD,64.0,FALSE,VIP,
CUST-1801,Jason Gay Jr.,jason.gay.jr.@yahoo.com,184.458.4955,germany,2025-10-10,,34.0,N,Wholesale,N/A
CUST-1802,TIFFANY WHITE,tiffany.white@yahoocom,(911) 963-1714,US,"October 21, 2024",,73.0,Y,vip,
CUST-1803,JAMES WILSON,james.wilson@outlook.com,450.417.1699,U.K.,2025-02-30,,73.0,1,vip,
CUST-1804,nathan rivera,nathan.rivera@outlook.com,425.575.6976,CA,"May 03, 2021",bronze,,No,Wholesale,called twice re: refund
CUST-1805,Evelyn Castillo,evelyn.castillo@yahoo.com,+1-954-458-1474,United States,11-Jul-2021,Platinum,22.0,FALSE,Retail,
CUST-1806,ANDREW TODD,andrew.todd@gmail.com,+1-172-854-5834,ZA,04/01/2024,Silver,75.0,Yes,retail ,called twice re: refund
CUST-1807,Deborah Moreno,deborah.moreno@hotmail.com,6951241524,ZA,25-Oct-2025,Bronze,71.0,TRUE,vip,called twice re: refund
CUST-1808,Alison Pruitt,alison.pruitt@outlook.com,4619471343,IN,24/05/2026,GOLD,65.0,Y,Wholesale,
CUST-1809,Bryan Perez,bryan.perez@gmail.com,(415) 267-6027,canada,03/05/2026,,33.0,,VIP,called twice re: refund
CUST-1810,Jennifer Palmer,jennifer.palmer@yahoo.com,(548) 304-5872,S. Africa,2022/09/10,Platinum,38.0,0,vip,N/A
CUST-1811,LARRY HAYES,larry.hayes@gmail.com,822.787.6792,nigeria,2025/07/20,Gold,71.0,0,VIP,called twice re: refund
CUST-1812,tamara jackson,tamara.jackson@gmail.com,7664051174,canada,2025/12/15,Gold,42.0,N,VIP,
CUST-1813,SUSAN MURPHY,susan.murphy@gmail.com,+1-588-565-9075,IN,05/07/2025,Bronze,47.0,1,Wholesale,
CUST-1814,Sarah Cannon,sarah.cannon@company.co,+1-131-691-9106,BR,"July 01, 2021",Bronze,65.0,N,Wholesale,VIP - handle with care
CUST-1815,adam  odonnell,adam.odonnell@outlook.com,587,india,06/09/2022,,71.0,TRUE,B2B,called twice re: refund
CUST-1816,Jamie Bass,jamie.bass@hotmail.com,4167569328,US,11/04/2022,,20.0,No,vip,VIP - handle with care
CUST-1817,Anna Holmes  ,anna.holmes@gmail.com,3662054661,DE,06-Nov-2022,,-4.0,TRUE,VIP,
CUST-1818,Nathan Wall,nathan.wall@outlook.com,(809) 355-4987,South Africa,06/11/2023,Platinum,53.0,TRUE,retail ,
CUST-1819,Nathan Manning,nathan.manning@hotmail.com,(647) 155-8983,RSA,26/01/2023,,44.0,,B2B,VIP - handle with care
CUST-1820, Kathleen Huff,kathleen.huff@company.co,+1-387-629-8098,RSA,2023-07-30,Bronze,47.0,N,Retail,
CUST-1821,Jesse Gallagher,jesse.gallagher@@yahoo.com,(621) 251-2081,UK,2021-12-08,Silver,40.0,N,Retail,
CUST-1822,Nicole Arnold,nicole.arnold@company.co,(704) 280-8016,FR,19-Aug-2022,,-3.0,1,retail ,VIP - handle with care
CUST-1001,Jonathan Proctor,jonathan.proctor@hotmail.com,2988893385,CA,04/08/2024,Gold,72.0,,retail ,
CUST-1824,Mrs. Sharon Shaw,mrs..sharon.shaw@outlook.com,+1-495-632-7399,india,24-Nov-2024,,67.0,Yes,vip,
CUST-1825,Lisa Thomas,lisa.thomas@yahoo.com,(107) 127-9064,US,24/11/2021,,-2.0,TRUE,VIP,N/A
CUST-1826,Mrs. Vicki Palmer,mrs..vicki.palmer@company.co,(844) 318-7229,France,2023-05-11,Bronze,,,B2B,
CUST-1827,Vanessa Prince,vanessa.prince@hotmail.com,8315375955,United Kingdom,2025/10/21,GOLD,33.0,,vip,
CUST-1828,Lisa Miller,lisa.miller@outlook.com,238.459.8333,S. Africa,01/19/2023,,24.0,TRUE,vip,called twice re: refund
CUST-1829,Suzanne Moore,suzanne.moore@gmailcom,(425) 390-1238,germany,20/11/2025,GOLD,150.0,N,retail ,called twice re: refund
CUST-1830,George Kelly,george.kelly@outlook.com,(391) 428-7007,BR,2022/02/05,bronze,69.0,FALSE,vip,
CUST-1831,Richard Washington,richard.washington@outlook.com,+1-891-979-3734,Britain,2022/12/18,Silver,-1.0,No,Wholesale,VIP - handle with care
CUST-1832,Megan Brown,megan.brown@hotmail.com,+1-632-885-1094,Australia,2021-01-07,Platinum,74.0,,vip,
CUST-1833,Melanie Miller,melanie.miller@gmail.com,655.550.2196,NG,2023/02/20,Silver,26.0,Yes,Wholesale,
CUST-1834,Carol Leon,carol.leon@hotmail.com,(853) 297-3177,Germany,2021/05/23,Gold,39.0,Yes,vip,VIP - handle with care
CUST-1835,Brittany Cooper,brittany.cooper@hotmail.com,8033233167,india,2025/11/14,Platinum,60.0,N,retail ,N/A
CUST-1836,Lisa Mora,lisa.mora@outlook.com,(569) 924-2493,BR,2025-13-05,GOLD,150.0,1,VIP,VIP - handle with care
CUST-1837,James Parsons Jr.,james.parsons.jr.@outlook.com,(372) 646-5199,RSA,04-Jan-2022,Silver,53.0,1,Wholesale,called twice re: refund
CUST-1838,Lisa English,lisa.english@yahoo.com,(657) 106-6287,india,07-Jan-2023,GOLD,71.0,N,Wholesale,VIP - handle with care
CUST-1839,ELAINE  WHITE,elaine.white@hotmail.com,+1-524-916-3030,france,2025-13-05,Silver,22.0,Y,retail ,called twice re: refund
CUST-1840,Amanda Carter,amanda.carter@yahoo.com,(706) 135-3468,BR,08/02/2024,GOLD,23.0,Y,Retail,
CUST-1841,Kimberly Martin,kimberly.martin@gmail.com,3283824910,Deutschland,"February 22, 2022",GOLD,35.0,Y,Wholesale,called twice re: refund
CUST-1842,Emily Jenkins,emily.jenkins@hotmail.com,+1-523-414-2394,S. Africa,2025-13-05,,150.0,Yes,Wholesale,called twice re: refund
CUST-1843,Joseph Wagner,joseph.wagner@hotmail.com,+1-124-121-1845,germany,12/03/2024,Platinum,26.0,1,VIP,N/A
CUST-1844, NORMA RAMIREZ,norma.ramirez@company.co,+1-727-709-4172,France,"April 08, 2026",,23.0,No,Wholesale,
CUST-1845,ADAM CALDWELL,adam.caldwell@gmail.com,(202) 893-9439,South Africa,2026-01-17,Gold,45.0,1,VIP,
CUST-1846,SUSAN JENKINS,susan.jenkins@gmail.com,752.920.9221,South Africa,2025-05-11,,-2.0,1,Wholesale,
CUST-1847,Mrs. Emily Johnson,mrs..emily.johnson@company.co,8269632672,BR,2021-09-01,Gold,57.0,Yes,VIP,
CUST-1848,Andrew Cortez,andrew.cortez@@gmail.com,319.523.1708,Brasil,2024/07/01,bronze,32.0,0,VIP,N/A
CUST-1849,Nancy Adams,nancy.adams@outlook.com,+1-535-898-5124,USA,2022/05/27,,75.0,Y,Wholesale,N/A
CUST-1850,Larry Henderson,larry.henderson@yahoo.com,110.450.3875,canada,2023/06/03,Silver,-3.0,0,Wholesale,called twice re: refund
CUST-1851,Andrew Webster,andrew.webster@gmail.com,9735457204,India,16/05/2023,Silver,22.0,Y,Wholesale,called twice re: refund
CUST-1852,Chris Morgan,,,Canada,18-Jan-2022,GOLD,-3.0,TRUE,vip,called twice re: refund
CUST-1853,Hannah Monroe,hannah.monroe@yahoo.com,(806) 671-4216,canada,2025-07-08,Gold,20.0,0,Wholesale,
CUST-1854,Derek Daniels,derek.daniels@gmail.com,+1-141-852-7554,canada,2025-02-21,Platinum,41.0,Yes,B2B,
CUST-1855,Anthony Roy,anthony.roy@@gmail.com,566,FR,09/29/2024,GOLD,,Yes,vip,N/A
CUST-1856,Tyler Haynes,tyler.haynes@company.co,+1-698-345-8033,BR,2025-08-09,Gold,24.0,1,Wholesale,VIP - handle with care
CUST-1857,Dawn Frey,dawn.frey@hotmail.com,(984) 936-9777,Deutschland,22/03/2025,bronze,35.0,0,VIP,
CUST-1858,  Logan Mayo,logan.mayo@companyco,(812) 865-7402,france,08/27/2025,Bronze,18.0,1,Wholesale,
CUST-1859,Robert Porter,robert.porter@gmail.com,553.833.9770,U.K.,27/10/2021,bronze,67.0,,B2B,called twice re: refund
CUST-1860,John Morrow,john.morrow@yahoo.com,373.243.7391,Deutschland,31/03/2025,Silver,45.0,No,VIP,
CUST-1861,JOANNE RICHARDSON,joanne.richardson@gmail.com,820.615.3834,france,08-Jan-2024,,75.0,Yes,B2B,called twice re: refund
CUST-1862,Gavin Garrett,gavin.garrett@hotmail.com,+1-387-984-6126,Nigéria,2026/02/19,,62.0,Y,Retail,N/A
CUST-1863,Joshua Blake,joshua.blake@hotmail.com,(649) 665-9638,DE,2024/06/28,Bronze,60.0,,vip,
CUST-1864,Joan Robinson,joan.robinson@outlook.com,###-###-####,India,2025/08/10,bronze,,0,Retail,
CUST-1865,Colin  Johnson,colin.johnson@yahoo.com,(326) 516-3878,BR,17-Sep-2025,GOLD,27.0,FALSE,Wholesale,
CUST-1866,Andrew Carroll,andrew.carroll@gmail.com,+1-657-913-7607,RSA,"August 11, 2025",Platinum,50.0,Y,Retail,called twice re: refund
CUST-1867,Donna Howell,donna.howell@hotmail.com,998.434.3806,BR,17/12/2024,Bronze,150.0,FALSE,retail ,called twice re: refund
CUST-1868,Ashley Gray,ashley.gray@gmail.com,561.756.2713,Brazil,2021/07/14,Gold,36.0,N,Wholesale,
CUST-1869,William Meyer,william.meyer@hotmail.com,848.850.7878,Canada,16-Jan-2023,GOLD,53.0,FALSE,Retail,VIP - handle with care
CUST-1870, Melissa Bishop,melissa.bishop@gmail.com,(549) 209-1410,United Kingdom,02/24/2024,Gold,32.0,Y,VIP,
CUST-1871,John Brown,john.brown@company.co,9712011248,Deutschland,2023/03/17,Bronze,62.0,No,vip,called twice re: refund
CUST-1872,Lisa Diaz,lisa.diaz@gmail.com,+1-824-980-1623,United States,"June 01, 2026",Gold,,Y,Wholesale,VIP - handle with care
CUST-1873,James Simpson,james.simpson@company.co,4315173083,Germany,28/04/2022,Silver,44.0,FALSE,vip,
CUST-1874,Richard Henderson,richard.henderson@outlook.com,191.364.8674,Canada,2021-12-16,,71.0,Yes,VIP,VIP - handle with care
CUST-1875,Daniel Garcia,daniel.garcia@outlook.com,647.946.5223,France,2023-05-07,,-1.0,N,Wholesale,VIP - handle with care
CUST-1876,David Garcia,david.garcia@outlook.com,(471) 232-7965,Germany,2024/03/27,Platinum,-2.0,N,Retail,called twice re: refund
CUST-1877,Andrea Peters,andrea.peters@gmail.com,8488594907,Canada,"April 23, 2025",bronze,-4.0,FALSE,B2B,called twice re: refund
CUST-1878,Laura Young,laura.young@company.co,650.434.9975,Germany,2021-05-19,Gold,38.0,TRUE,Retail,
CUST-1879,Daniel Jones,daniel.jones@hotmail.com,call-me-maybe,India,01-Dec-2023,Gold,24.0,No,retail ,N/A
CUST-1880,Amy Diaz,amy.diazcompany.co,(210) 353-6073,canada,04/26/2025,,,Yes,Wholesale,
CUST-1881,Jose Martinez,jose.martinez@hotmail.com,+1-433-948-4479,AU,2022-04-01,bronze,30.0,FALSE,Wholesale,N/A
CUST-1882,LISA  MEJIA,lisa.mejia@hotmail.com,call-me-maybe,CA,12/12/2023,Gold,34.0,N,VIP,
CUST-1883,caitlin grant  ,caitlin.grant@company.co,169.474.8887,Australia,2022-09-22,Gold,50.0,,Wholesale,
CUST-1884,Diana Parker,diana.parker @gmail.com,8801041439,England,"June 18, 2025",,64.0,No,Wholesale,
CUST-1885,Erin Kidd,erin.kidd@yahoo.com,+1-179-473-4545,Deutschland,2026-03-29,Platinum,21.0,1,B2B,
CUST-1886,Pamela Howard,pamela.howard@yahoocom,(101) 436-5641,India,2023/11/30,Bronze,45.0,N,retail ,
CUST-1887,REGINALD  GREEN,reginald.green@hotmail.com,334.790.1109,U.K.,28-Apr-2024,GOLD,50.0,N,VIP,
CUST-1888,amber knight,amber.knight@outlook.com,###-###-####,canada,2021-06-21,Bronze,75.0,0,Retail,VIP - handle with care
CUST-1889,Michael Howe DVM,michael.howe.dvm@hotmail.com,(837) 672-6942,Brasil,2025-01-20,bronze,150.0,N,retail ,
CUST-1890,Joseph Callahan,joseph.callahan@outlook.com,605.127.6008,australia,17-Sep-2025,,61.0,Y,Retail,N/A
CUST-1891,Carly Hopkins,carly.hopkins@gmail.com,5181972115,BR,2025/05/17,bronze,64.0,0,Retail,
CUST-1892,BRITTANY BALDWIN  ,brittany.baldwin @gmail.com,4354759850,United Kingdom,02/06/2025,Gold,74.0,0,Wholesale,
CUST-1893,TERRY PADILLA,terry.padilla@yahoo.com,1696844164,nigeria,2022/10/14,GOLD,40.0,,Retail,VIP - handle with care
CUST-1894,Jeremiah  Carson,jeremiah.carson@outlook.com,###-###-####,germany,"June 12, 2025",GOLD,75.0,FALSE,Wholesale,
CUST-1895,Terry Thomas,terry.thomas@hotmail.com,3076368400,Nigéria,"March 15, 2024",,69.0,No,Wholesale,called twice re: refund
CUST-1896,Nicole Lewis,nicole.lewis@gmail.com,6697143660,Deutschland,21-Dec-2021,Gold,32.0,Yes,Wholesale,N/A
CUST-1897,Wesley Montoya,wesley.montoya@gmail.com,+1-305-480-6681,CA,"July 02, 2022",bronze,24.0,1,Wholesale,VIP - handle with care
CUST-1898,ADAM  SINGLETON  ,adam.singleton@hotmailcom,851.935.2514,FR,24-Sep-2022,Bronze,-1.0,FALSE,Wholesale,
CUST-1899,amber ramirez,amber.ramirez@yahoo.com,+1-689-729-3452,Brasil,2023-06-18,Bronze,41.0,FALSE,Wholesale,VIP - handle with care
CUST-1900,PAMELA PHILLIPS,pamela.phillips@hotmail.com,285.761.9114,germany,06/10/2023,Bronze,31.0,N,Retail,N/A
CUST-1901,michele sosa,michele.sosa@company.co,call-me-maybe,France,10/23/2024,,32.0,N,Retail,
CUST-1902,Clifford Smith,clifford.smith@company.co,+1-555-509-2310,United Kingdom,15-Sep-2024,GOLD,74.0,,Wholesale,
CUST-1903,Karen Peters,karen.peters@,call-me-maybe,S. Africa,"November 17, 2022",Platinum,66.0,Y,Wholesale,VIP - handle with care
CUST-1904,Eric Carr,eric.carr @gmail.com,774.570.1402,Canada,12/26/2022,Gold,62.0,,Wholesale,
CUST-1905,Ryan Gross,ryan.gross@yahoo.com,(775) 277-1156,Bharat,2026/04/19,GOLD,,0,vip,VIP - handle with care
CUST-1906,Jennifer Rodriguez,jennifer.rodriguez@outlook.com,+1-243-588-5781,IN,2021-04-12,,64.0,Y,B2B,
CUST-1907,Kelly Jackson,kelly.jackson@company.co,4039431334,France,"February 11, 2021",Platinum,35.0,FALSE,vip,N/A
CUST-1908,Ryan Moreno,ryan.moreno@company.co,2964284352,USA,2026-02-18,Bronze,24.0,,VIP,N/A
CUST-1909, Melissa Gonzales,melissa.gonzales@company.co,6748194528,DE,01/12/2024,GOLD,41.0,FALSE,Retail,VIP - handle with care
CUST-1910,Emily Brown,emily.brown@hotmail.com,4254514456,united states,2025-11-07,bronze,27.0,TRUE,B2B,called twice re: refund
CUST-1911,Stacie Potts,stacie.potts@yahoo.com,+1-100-772-7201,united states,12/06/2022,bronze,74.0,N,VIP,
CUST-1912,Paul Becker,paul.becker@@gmail.com,+1-192-917-7683,CA,08/01/2024,Silver,21.0,0,retail ,
CUST-1913,Monica Randall,monica.randall@gmail.com,9686594030,Deutschland,05/09/2025,Gold,47.0,,retail ,
CUST-1914,John Scott,john.scott@company.co,9745187190,U.K.,29-Dec-2025,Platinum,23.0,TRUE,retail ,
CUST-1915,Natalie Brooks,natalie.brooks@hotmail.com,call-me-maybe,NG,"April 18, 2021",GOLD,50.0,1,Wholesale,VIP - handle with care
CUST-1916, Ronald Martin DDS  ,ronald.martin.dds@gmail.com,(825) 842-8170,Brazil,22-Oct-2023,,75.0,No,B2B,N/A
CUST-1917,Erik Weaver,erik.weaver@company.co,440.478.4922,S. Africa,04/07/2026,,150.0,N,VIP,called twice re: refund
CUST-1918,Maria Sawyer,maria.sawyer@company.co,1527235389,NG,2024/03/08,,18.0,FALSE,VIP,
CUST-1919,ROBERT RODRIGUEZ,robert.rodriguez@company.co,469,Canada,2024-04-11,Bronze,73.0,Y,vip,called twice re: refund
CUST-1920,Jackie Cameron,jackie.cameron@hotmail.com,331.669.7803,australia,12-Jan-2025,Bronze,29.0,0,vip,called twice re: refund
CUST-1921,Ivan Lee,ivan.lee@company.co,379,BR,"October 27, 2021",GOLD,28.0,FALSE,retail ,VIP - handle with care
CUST-1922,Nicholas Simpson,nicholas.simpson@gmail.com,###-###-####,United States of America,03/03/2021,Gold,-5.0,TRUE,B2B,
CUST-1923,Roger Johnson,roger.johnson@gmail.com,+1-751-550-3220,UK,2021/10/29,Gold,59.0,TRUE,Retail,
CUST-1924,Kimberly Hodges,kimberly.hodges@outlook.com,159.894.4072,RSA,09-Jun-2022,bronze,60.0,No,Wholesale,
CUST-1925,John Rogers,john.rogers@yahoo.com,call-me-maybe,canada,18-May-2023,Gold,54.0,,retail ,
CUST-1926,melissa smith,melissa.smith@company.co,(873) 473-5929,Brazil,"November 28, 2021",Bronze,45.0,1,retail ,
CUST-1927,diane morgan,diane.morgan@outlook.com,###-###-####,AU,"February 15, 2024",Platinum,72.0,FALSE,Retail,VIP - handle with care
CUST-1928,Ronald Murphy,ronald.murphy@gmail.com,+1-459-783-5162,Brazil,2022/07/05,Bronze,37.0,0,vip,VIP - handle with care
CUST-1929,mr. james smith,mr..james.smith @outlook.com,2591247176,S. Africa,2027-03-24,,150.0,TRUE,Retail,VIP - handle with care
CUST-1930,Adam Sawyer,adam.sawyer@company.co,+1-844-565-2718,canada,23-Jun-2025,Bronze,37.0,Yes,Wholesale,VIP - handle with care
CUST-1931,Diana Wilkinson,diana.wilkinson@gmail.com,+1-351-293-7201,RSA,2023-06-14,Gold,72.0,TRUE,VIP,
CUST-1932, john brown  ,john.brown@gmail.com,480.393.1761,RSA,23/11/2022,Platinum,26.0,0,vip,called twice re: refund
CUST-1933,amanda blackwell,amanda.blackwell@outlook.com,3334406692,NG,04/10/2024,,61.0,,Retail,N/A
CUST-1934,KELLY HOLT,kelly.holt@hotmail.com,(714) 270-9253,RSA,17-Sep-2024,,64.0,No,VIP,VIP - handle with care
CUST-1935,Lindsey Black,lindsey.black@yahoo.com,+1-982-304-7993,india,09/05/2023,Gold,,1,B2B,VIP - handle with care
CUST-1936,Patrick Obrien,patrick.obrien @yahoo.com,###-###-####,RSA,2021-12-07,Silver,38.0,,vip,N/A
